order_id,customer_id,merchant_id,category,item_count,unit_price,total_amount,order_status,payment_method,order_date
ORD-112575,CUST-1622,MCH-231,Electronics,3,42.63,132.88,Processing,Stripe,2026-04-23
ORD-112576,CUST-4037,MCH-242,Apparel & Fashion,4,23.06,97.23,Processing,Stripe,2026-03-31
ORD-112577,CUST-1233,MCH-770,Books & Media,2,52.16,104.32,Shipped,Stripe,2026-08-24
ORD-112578,CUST-3691,MCH-673,Apparel & Fashion,1,14.53,14.53,Delivered,Credit Card,2026-08-10
ORD-112579,CUST-8402,MCH-260,Apparel & Fashion,1,17.57,22.56,Refunded,PayPal,2026-08-04
ORD-112580,CUST-1386,MCH-529,Sports & Fitness,1,27.6,32.59,Delivered,PayPal,2026-04-22
ORD-112581,CUST-2634,MCH-351,Home & Kitchen,2,22.32,54.63,Delivered,Stripe,2026-08-08
ORD-112582,CUST-9110,MCH-533,Apparel & Fashion,2,70.4,140.8,Delivered,Stripe,2026-08-07
ORD-112583,CUST-5133,MCH-247,Home & Kitchen,1,11.81,11.81,Processing,Apple Pay,2026-03-28
ORD-112584,CUST-6581,MCH-549,Health & Personal Care,1,13.28,23.27,Delivered,Stripe,2026-05-12
ORD-112585,CUST-2967,MCH-420,Books & Media,1,24.14,24.14,Delivered,Stripe,2026-08-03
ORD-112586,CUST-6568,MCH-635,Health & Personal Care,1,40.31,45.3,Delivered,Apple Pay,2026-08-16
ORD-112587,CUST-8284,MCH-241,Electronics,2,51.75,103.5,Shipped,Credit Card,2026-04-21
ORD-112588,CUST-9432,MCH-660,Home & Kitchen,1,74.09,79.08,Delivered,UPI / NetBanking,2026-05-10
ORD-112589,CUST-6145,MCH-712,Home & Kitchen,1,11.09,21.08,Delivered,Stripe,2026-07-29
ORD-112590,CUST-6767,MCH-256,Electronics,2,42.43,89.85,Delivered,Apple Pay,2026-06-29
ORD-112591,CUST-9753,MCH-248,Electronics,1,153.13,163.12,Delivered,Stripe,2026-08-31
ORD-112592,CUST-2999,MCH-286,Electronics,1,65.93,65.93,Cancelled,Stripe,2026-06-04
ORD-112593,CUST-5901,MCH-739,Home & Kitchen,1,26.34,31.33,Delivered,Credit Card,2026-08-04
ORD-112594,CUST-3779,MCH-664,Apparel & Fashion,3,26.78,80.34,Delivered,PayPal,2026-05-10
ORD-112595,CUST-7192,MCH-603,Apparel & Fashion,1,66.45,71.44,Delivered,Stripe,2026-07-16
ORD-112596,CUST-2677,MCH-698,Electronics,1,42.6,47.59,Shipped,UPI / NetBanking,2026-03-29
ORD-112597,CUST-5177,MCH-305,Home & Kitchen,2,22.79,50.57,Processing,Stripe,2026-05-24
ORD-112598,CUST-8211,MCH-674,Apparel & Fashion,3,49.52,148.56,Processing,Stripe,2026-07-17
ORD-112599,CUST-8873,MCH-762,Books & Media,2,156.07,317.13,Delivered,PayPal,2026-06-25
ORD-112600,CUST-4841,MCH-180,Books & Media,2,50.64,111.27,Delivered,Stripe,2026-08-26
ORD-112601,CUST-8098,MCH-133,Electronics,3,25.46,81.37,Delivered,UPI / NetBanking,2026-04-25
ORD-112602,CUST-7416,MCH-323,Home & Kitchen,1,19.55,29.54,Shipped,Stripe,2026-08-03
ORD-112603,CUST-5885,MCH-488,Home & Kitchen,1,11.57,16.56,Delivered,Stripe,2026-03-29
ORD-112604,CUST-1594,MCH-141,Apparel & Fashion,2,40.94,91.87,Processing,PayPal,2026-05-21
ORD-112605,CUST-3612,MCH-336,Electronics,4,46.8,197.19,Delivered,Credit Card,2026-08-05
ORD-112606,CUST-7359,MCH-311,Apparel & Fashion,1,22.81,27.8,Delivered,Stripe,2026-08-22
ORD-112607,CUST-2496,MCH-427,Home & Kitchen,2,15.62,31.24,Delivered,PayPal,2026-08-21
ORD-112608,CUST-4555,MCH-607,Home & Kitchen,1,10.94,10.94,Refunded,Credit Card,2026-07-04
ORD-112609,CUST-5861,MCH-699,Electronics,1,23.26,28.25,Processing,Credit Card,2026-09-10
ORD-112610,CUST-5766,MCH-508,Home & Kitchen,1,19.08,29.07,Delivered,UPI / NetBanking,2026-08-13
ORD-112611,CUST-4358,MCH-401,Sports & Fitness,1,43.87,48.86,Processing,PayPal,2026-08-30
ORD-112612,CUST-1914,MCH-195,Electronics,1,30.08,35.07,Delivered,Credit Card,2026-08-10
ORD-112613,CUST-2844,MCH-746,Home & Kitchen,1,61.8,66.79,Delivered,Apple Pay,2026-08-26
ORD-112614,CUST-2995,MCH-111,Sports & Fitness,1,14.18,14.18,Delivered,Stripe,2026-04-05
ORD-112615,CUST-8625,MCH-723,Books & Media,3,33.9,106.69,Delivered,Stripe,2026-09-11
ORD-112616,CUST-1094,MCH-234,Apparel & Fashion,3,10,30,Delivered,Apple Pay,2026-08-17
ORD-112617,CUST-9684,MCH-464,Electronics,1,24.72,29.71,Delivered,Stripe,2026-07-22
ORD-112618,CUST-4069,MCH-528,Electronics,4,13.36,53.44,Delivered,Stripe,2026-05-07
ORD-112619,CUST-1149,MCH-231,Sports & Fitness,3,64.99,194.97,Refunded,Stripe,2026-08-30
ORD-112620,CUST-2046,MCH-511,Electronics,1,99.35,99.35,Delivered,UPI / NetBanking,2026-08-26
ORD-112621,CUST-3803,MCH-145,Apparel & Fashion,3,63.21,194.62,Shipped,UPI / NetBanking,2026-07-29
ORD-112622,CUST-6334,MCH-651,Electronics,5,17.4,91.99,Delivered,UPI / NetBanking,2026-04-27
ORD-112623,CUST-9590,MCH-471,Sports & Fitness,5,97.94,494.69,Delivered,Credit Card,2026-08-18
ORD-112624,CUST-5476,MCH-382,Health & Personal Care,1,34.95,44.94,Delivered,Credit Card,2026-05-11
ORD-112625,CUST-8276,MCH-494,Home & Kitchen,1,159.69,159.69,Delivered,PayPal,2026-07-18
ORD-112626,CUST-1551,MCH-612,Books & Media,1,25.3,25.3,Cancelled,Credit Card,2026-07-27
ORD-112627,CUST-9486,MCH-248,Home & Kitchen,2,39.25,78.5,Delivered,Stripe,2026-08-25
ORD-112628,CUST-2143,MCH-314,Apparel & Fashion,3,22.99,68.97,Shipped,Stripe,2026-06-01
ORD-112629,CUST-1455,MCH-799,Apparel & Fashion,1,42.78,47.77,Shipped,PayPal,2026-05-14
ORD-112630,CUST-9360,MCH-679,Health & Personal Care,1,11.67,11.67,Delivered,UPI / NetBanking,2026-07-28
ORD-112631,CUST-2946,MCH-741,Sports & Fitness,2,37.27,84.53,Shipped,Stripe,2026-06-22
ORD-112632,CUST-7115,MCH-439,Electronics,1,26.56,36.55,Delivered,Stripe,2026-08-18
ORD-112633,CUST-8310,MCH-590,Electronics,1,30.1,40.09,Processing,PayPal,2026-04-25
ORD-112634,CUST-7180,MCH-296,Apparel & Fashion,2,28.33,56.66,Shipped,Apple Pay,2026-06-08
ORD-112635,CUST-6817,MCH-749,Electronics,1,12.41,12.41,Processing,PayPal,2026-08-12
ORD-112636,CUST-6380,MCH-172,Electronics,1,44.43,54.42,Delivered,Credit Card,2026-07-29
ORD-112637,CUST-7374,MCH-102,Apparel & Fashion,1,67.04,72.03,Delivered,Apple Pay,2026-09-16
ORD-112638,CUST-9445,MCH-198,Electronics,1,57.61,57.61,Delivered,Credit Card,2026-06-11
ORD-112639,CUST-9070,MCH-487,Books & Media,1,38.39,38.39,Processing,Credit Card,2026-05-25
ORD-112640,CUST-2320,MCH-746,Home & Kitchen,1,27.96,27.96,Delivered,Apple Pay,2026-07-24
ORD-112641,CUST-8123,MCH-115,Apparel & Fashion,3,13,39,Delivered,Credit Card,2026-03-29
ORD-112642,CUST-7153,MCH-447,Home & Kitchen,2,30.39,60.78,Delivered,Stripe,2026-06-08
ORD-112643,CUST-7589,MCH-714,Electronics,1,21.83,26.82,Delivered,UPI / NetBanking,2026-06-27
ORD-112644,CUST-4607,MCH-469,Electronics,3,25.46,81.37,Delivered,Credit Card,2026-06-05
ORD-112645,CUST-1400,MCH-368,Electronics,1,44.69,44.69,Processing,UPI / NetBanking,2026-08-17
ORD-112646,CUST-7042,MCH-784,Sports & Fitness,2,83.62,172.23,Processing,Credit Card,2026-09-10
ORD-112647,CUST-1362,MCH-295,Health & Personal Care,1,15.52,25.51,Delivered,Stripe,2026-09-18
ORD-112648,CUST-4851,MCH-763,Health & Personal Care,1,32.12,42.11,Delivered,PayPal,2026-04-18
ORD-112649,CUST-4412,MCH-323,Apparel & Fashion,2,24.07,53.13,Shipped,Apple Pay,2026-08-19
ORD-112650,CUST-1084,MCH-185,Books & Media,2,11.54,23.08,Processing,Stripe,2026-05-10
ORD-112651,CUST-2824,MCH-799,Apparel & Fashion,2,12.67,30.33,Delivered,UPI / NetBanking,2026-06-17
ORD-112652,CUST-9499,MCH-737,Health & Personal Care,1,35.89,40.88,Delivered,Stripe,2026-08-04
ORD-112653,CUST-9822,MCH-799,Home & Kitchen,1,44.83,44.83,Processing,Stripe,2026-09-15
ORD-112654,CUST-5775,MCH-360,Home & Kitchen,1,28.4,33.39,Delivered,Credit Card,2026-07-02
ORD-112655,CUST-8868,MCH-732,Apparel & Fashion,1,8.56,18.55,Processing,Credit Card,2026-05-07
ORD-112656,CUST-8619,MCH-259,Apparel & Fashion,4,116.22,464.88,Delivered,Stripe,2026-05-15
ORD-112657,CUST-8418,MCH-187,Apparel & Fashion,5,135.91,684.54,Delivered,PayPal,2026-05-03
ORD-112658,CUST-3371,MCH-456,Apparel & Fashion,1,73.62,73.62,Delivered,Stripe,2026-08-20
ORD-112659,CUST-8068,MCH-747,Electronics,1,53.73,53.73,Delivered,Stripe,2026-09-06
ORD-112660,CUST-4300,MCH-530,Books & Media,2,23.49,46.98,Refunded,Stripe,2026-07-02
ORD-112661,CUST-6821,MCH-309,Sports & Fitness,3,30.73,92.19,Delivered,Apple Pay,2026-03-28
ORD-112662,CUST-8803,MCH-172,Electronics,2,101.06,212.11,Delivered,Apple Pay,2026-08-16
ORD-112663,CUST-8464,MCH-728,Apparel & Fashion,2,19.1,43.19,Delivered,Stripe,2026-09-15
ORD-112664,CUST-1726,MCH-598,Electronics,2,15.91,31.82,Shipped,PayPal,2026-08-02
ORD-112665,CUST-8121,MCH-750,Apparel & Fashion,1,16.93,21.92,Delivered,PayPal,2026-08-29
ORD-112666,CUST-5312,MCH-464,Apparel & Fashion,1,28.47,38.46,Processing,UPI / NetBanking,2026-05-07
ORD-112667,CUST-9000,MCH-357,Health & Personal Care,1,27.75,27.75,Delivered,Stripe,2026-08-12
ORD-112668,CUST-5543,MCH-708,Home & Kitchen,1,17.93,17.93,Processing,Credit Card,2026-07-12
ORD-112669,CUST-9014,MCH-441,Apparel & Fashion,4,9.92,44.67,Delivered,Stripe,2026-05-28
ORD-112670,CUST-1318,MCH-258,Home & Kitchen,2,11.18,32.35,Cancelled,Credit Card,2026-04-29
ORD-112671,CUST-4475,MCH-326,Apparel & Fashion,1,70.53,75.52,Delivered,PayPal,2026-06-11
ORD-112672,CUST-6153,MCH-441,Electronics,1,255.22,255.22,Delivered,Credit Card,2026-05-13
ORD-112673,CUST-5134,MCH-564,Home & Kitchen,1,59.03,59.03,Delivered,Credit Card,2026-06-04
ORD-112674,CUST-2602,MCH-670,Books & Media,3,79.55,243.64,Delivered,Stripe,2026-06-29
ORD-112675,CUST-3256,MCH-462,Sports & Fitness,1,76.24,76.24,Delivered,Credit Card,2026-06-16
ORD-112676,CUST-8319,MCH-329,Home & Kitchen,1,144.29,154.28,Delivered,Credit Card,2026-08-13
ORD-112677,CUST-8532,MCH-725,Apparel & Fashion,1,100.13,110.12,Delivered,Apple Pay,2026-05-31
ORD-112678,CUST-8366,MCH-234,Apparel & Fashion,1,54.5,54.5,Delivered,Stripe,2026-06-10
ORD-112679,CUST-3648,MCH-392,Electronics,1,20.14,25.13,Delivered,PayPal,2026-05-30
ORD-112680,CUST-7903,MCH-576,Electronics,2,23.3,46.6,Delivered,UPI / NetBanking,2026-06-28
ORD-112681,CUST-2858,MCH-102,Health & Personal Care,1,74.55,74.55,Delivered,UPI / NetBanking,2026-05-07
ORD-112682,CUST-2102,MCH-631,Sports & Fitness,4,57.97,236.87,Delivered,Credit Card,2026-09-14
ORD-112683,CUST-3481,MCH-720,Electronics,1,67.95,72.94,Processing,UPI / NetBanking,2026-05-04
ORD-112684,CUST-2820,MCH-269,Sports & Fitness,3,76.68,235.03,Delivered,Stripe,2026-06-03
ORD-112685,CUST-4158,MCH-501,Apparel & Fashion,2,41.22,87.43,Shipped,UPI / NetBanking,2026-04-27
ORD-112686,CUST-4684,MCH-228,Apparel & Fashion,1,59.13,59.13,Shipped,Stripe,2026-05-23
ORD-112687,CUST-8411,MCH-186,Electronics,1,48.16,53.15,Delivered,Apple Pay,2026-04-16
ORD-112688,CUST-4651,MCH-560,Health & Personal Care,4,19.67,78.68,Delivered,Credit Card,2026-06-22
ORD-112689,CUST-8707,MCH-329,Apparel & Fashion,1,45.07,45.07,Delivered,Apple Pay,2026-09-22
ORD-112690,CUST-9461,MCH-785,Apparel & Fashion,3,27.42,87.25,Processing,Stripe,2026-06-10
ORD-112691,CUST-9107,MCH-258,Health & Personal Care,1,56.8,56.8,Delivered,UPI / NetBanking,2026-04-05
ORD-112692,CUST-7881,MCH-165,Books & Media,2,28.29,56.58,Delivered,Apple Pay,2026-05-05
ORD-112693,CUST-7220,MCH-435,Electronics,1,66.77,76.76,Delivered,UPI / NetBanking,2026-08-28
ORD-112694,CUST-5830,MCH-460,Electronics,1,89.2,94.19,Cancelled,Apple Pay,2026-04-05
ORD-112695,CUST-5979,MCH-353,Apparel & Fashion,2,40.96,81.92,Delivered,Stripe,2026-08-27
ORD-112696,CUST-8334,MCH-504,Electronics,1,55.17,60.16,Delivered,UPI / NetBanking,2026-05-25
ORD-112697,CUST-4775,MCH-248,Apparel & Fashion,1,98.35,108.34,Delivered,Credit Card,2026-09-19
ORD-112698,CUST-1648,MCH-611,Apparel & Fashion,3,19.78,59.34,Delivered,Stripe,2026-05-17
ORD-112699,CUST-1016,MCH-407,Electronics,2,16.56,38.11,Delivered,Stripe,2026-07-17
ORD-112700,CUST-9308,MCH-391,Sports & Fitness,1,18.4,18.4,Delivered,PayPal,2026-05-17
ORD-112701,CUST-7476,MCH-498,Electronics,1,63.01,63.01,Cancelled,Credit Card,2026-06-18
ORD-112702,CUST-6942,MCH-200,Electronics,1,21.53,26.52,Processing,Stripe,2026-08-25
ORD-112703,CUST-2545,MCH-428,Electronics,1,131.25,141.24,Shipped,Apple Pay,2026-08-07
ORD-112704,CUST-3693,MCH-611,Home & Kitchen,1,26.86,26.86,Delivered,Apple Pay,2026-08-07
ORD-112705,CUST-8599,MCH-484,Home & Kitchen,3,113.41,350.22,Delivered,Stripe,2026-07-31
ORD-112706,CUST-5089,MCH-115,Home & Kitchen,1,36.9,41.89,Delivered,Apple Pay,2026-04-25
ORD-112707,CUST-7259,MCH-138,Sports & Fitness,2,22.68,50.35,Delivered,Credit Card,2026-05-24
ORD-112708,CUST-6058,MCH-595,Apparel & Fashion,1,36.36,41.35,Delivered,Credit Card,2026-06-10
ORD-112709,CUST-4240,MCH-110,Apparel & Fashion,2,21.08,47.15,Shipped,Apple Pay,2026-07-04
ORD-112710,CUST-5942,MCH-129,Apparel & Fashion,1,29.66,39.65,Delivered,UPI / NetBanking,2026-08-08
ORD-112711,CUST-4788,MCH-267,Sports & Fitness,3,49.99,149.97,Delivered,Stripe,2026-05-27
ORD-112712,CUST-7953,MCH-489,Electronics,3,11.85,45.54,Delivered,Credit Card,2026-04-18
ORD-112713,CUST-1371,MCH-590,Electronics,2,26.62,58.23,Delivered,Stripe,2026-08-22
ORD-112714,CUST-8020,MCH-479,Electronics,1,104.95,104.95,Processing,Stripe,2026-07-04
ORD-112715,CUST-8120,MCH-789,Electronics,1,10.8,15.79,Refunded,Stripe,2026-04-15
ORD-112716,CUST-6702,MCH-535,Electronics,1,169.69,174.68,Delivered,Apple Pay,2026-07-23
ORD-112717,CUST-9347,MCH-563,Electronics,2,25.1,50.2,Shipped,Stripe,2026-06-27
ORD-112718,CUST-3661,MCH-120,Health & Personal Care,1,8.62,18.61,Shipped,Stripe,2026-09-21
ORD-112719,CUST-8180,MCH-423,Books & Media,1,25.49,25.49,Delivered,Stripe,2026-08-24
ORD-112720,CUST-7651,MCH-446,Electronics,1,111.86,116.85,Delivered,PayPal,2026-04-08
ORD-112721,CUST-9656,MCH-390,Electronics,1,12.08,12.08,Delivered,UPI / NetBanking,2026-06-10
ORD-112722,CUST-5878,MCH-735,Electronics,1,25.68,25.68,Delivered,PayPal,2026-06-30
ORD-112723,CUST-5315,MCH-740,Apparel & Fashion,1,14.12,19.11,Delivered,Apple Pay,2026-05-06
ORD-112724,CUST-7158,MCH-499,Apparel & Fashion,3,14.07,47.2,Shipped,Stripe,2026-04-17
ORD-112725,CUST-9308,MCH-642,Sports & Fitness,1,15.7,25.69,Delivered,PayPal,2026-09-03
ORD-112726,CUST-7474,MCH-158,Health & Personal Care,2,15.98,41.95,Delivered,Apple Pay,2026-06-11
ORD-112727,CUST-2374,MCH-629,Electronics,2,36.88,78.75,Delivered,PayPal,2026-04-24
ORD-112728,CUST-8393,MCH-392,Health & Personal Care,1,31.17,31.17,Delivered,Apple Pay,2026-08-21
ORD-112729,CUST-5403,MCH-732,Electronics,3,53.02,164.05,Delivered,Apple Pay,2026-08-01
ORD-112730,CUST-4546,MCH-237,Electronics,1,25.96,25.96,Shipped,Apple Pay,2026-07-26
ORD-112731,CUST-4977,MCH-378,Books & Media,1,13.76,18.75,Delivered,Apple Pay,2026-07-14
ORD-112732,CUST-4411,MCH-630,Apparel & Fashion,2,39.01,83.01,Delivered,PayPal,2026-04-19
ORD-112733,CUST-9988,MCH-468,Apparel & Fashion,1,189.4,189.4,Shipped,Credit Card,2026-06-02
ORD-112734,CUST-4892,MCH-602,Electronics,1,43.9,53.89,Delivered,UPI / NetBanking,2026-09-14
ORD-112735,CUST-8324,MCH-396,Home & Kitchen,3,34.67,109,Delivered,Stripe,2026-05-04
ORD-112736,CUST-9342,MCH-463,Apparel & Fashion,2,64.99,129.98,Processing,Stripe,2026-06-16
ORD-112737,CUST-4249,MCH-309,Home & Kitchen,2,45.14,90.28,Delivered,Credit Card,2026-03-29
ORD-112738,CUST-1111,MCH-553,Apparel & Fashion,1,66.02,71.01,Delivered,Stripe,2026-06-24
ORD-112739,CUST-1682,MCH-559,Electronics,4,38.01,152.04,Delivered,Credit Card,2026-09-14
ORD-112740,CUST-2161,MCH-741,Home & Kitchen,2,16.51,33.02,Delivered,UPI / NetBanking,2026-07-24
ORD-112741,CUST-8400,MCH-191,Health & Personal Care,2,53.05,106.1,Delivered,Stripe,2026-05-29
ORD-112742,CUST-3379,MCH-565,Health & Personal Care,1,62.23,62.23,Delivered,Credit Card,2026-06-08
ORD-112743,CUST-6426,MCH-567,Apparel & Fashion,1,26.67,26.67,Shipped,Credit Card,2026-09-04
ORD-112744,CUST-9352,MCH-123,Electronics,4,20.89,88.55,Delivered,Credit Card,2026-06-22
ORD-112745,CUST-2425,MCH-688,Electronics,1,49.36,59.35,Delivered,Stripe,2026-08-21
ORD-112746,CUST-4661,MCH-242,Electronics,3,87.46,267.37,Delivered,Stripe,2026-09-10
ORD-112747,CUST-9469,MCH-312,Home & Kitchen,1,29.96,39.95,Delivered,UPI / NetBanking,2026-08-28
ORD-112748,CUST-8040,MCH-202,Apparel & Fashion,2,69.42,148.83,Delivered,Apple Pay,2026-07-09
ORD-112749,CUST-5592,MCH-613,Health & Personal Care,2,27.27,54.54,Shipped,Credit Card,2026-06-21
ORD-112750,CUST-8530,MCH-237,Apparel & Fashion,1,24.16,29.15,Shipped,Apple Pay,2026-08-20
ORD-112751,CUST-4107,MCH-790,Apparel & Fashion,2,22.2,44.4,Processing,Apple Pay,2026-08-19
ORD-112752,CUST-1302,MCH-584,Health & Personal Care,1,15.01,20,Delivered,UPI / NetBanking,2026-08-25
ORD-112753,CUST-5533,MCH-428,Home & Kitchen,1,16.54,21.53,Cancelled,Stripe,2026-07-03
ORD-112754,CUST-3773,MCH-687,Electronics,3,53.05,169.14,Delivered,UPI / NetBanking,2026-07-31
ORD-112755,CUST-8199,MCH-216,Apparel & Fashion,1,115.67,125.66,Delivered,Credit Card,2026-05-27
ORD-112756,CUST-5281,MCH-464,Electronics,3,22.4,72.19,Delivered,Credit Card,2026-08-18
ORD-112757,CUST-5768,MCH-375,Health & Personal Care,1,22.76,27.75,Delivered,Stripe,2026-08-23
ORD-112758,CUST-2000,MCH-390,Home & Kitchen,2,29.24,58.48,Delivered,Credit Card,2026-07-23
ORD-112759,CUST-2718,MCH-193,Home & Kitchen,1,196.79,196.79,Delivered,Credit Card,2026-08-08
ORD-112760,CUST-8169,MCH-370,Apparel & Fashion,1,46.55,51.54,Delivered,Apple Pay,2026-09-21
ORD-112761,CUST-8361,MCH-245,Apparel & Fashion,2,36.21,72.42,Processing,Stripe,2026-06-09
ORD-112762,CUST-4830,MCH-582,Electronics,4,53.18,212.72,Delivered,Stripe,2026-06-27
ORD-112763,CUST-8154,MCH-415,Apparel & Fashion,1,10.48,15.47,Delivered,Stripe,2026-06-07
ORD-112764,CUST-6020,MCH-109,Health & Personal Care,1,16.81,21.8,Delivered,Stripe,2026-06-06
ORD-112765,CUST-3882,MCH-142,Home & Kitchen,1,25.5,35.49,Delivered,Stripe,2026-08-21
ORD-112766,CUST-1998,MCH-715,Books & Media,1,51.66,61.65,Delivered,Credit Card,2026-08-04
ORD-112767,CUST-1284,MCH-668,Health & Personal Care,1,24.79,34.78,Delivered,Stripe,2026-04-02
ORD-112768,CUST-9612,MCH-324,Apparel & Fashion,1,14.67,24.66,Delivered,Credit Card,2026-09-09
ORD-112769,CUST-3160,MCH-308,Electronics,1,43.62,53.61,Processing,PayPal,2026-09-12
ORD-112770,CUST-4065,MCH-240,Electronics,2,92.78,190.55,Delivered,PayPal,2026-06-21
ORD-112771,CUST-2494,MCH-586,Home & Kitchen,1,11.23,11.23,Delivered,Apple Pay,2026-06-06
ORD-112772,CUST-5623,MCH-118,Electronics,1,14.41,14.41,Delivered,UPI / NetBanking,2026-05-21
ORD-112773,CUST-3543,MCH-465,Sports & Fitness,1,24.67,24.67,Shipped,PayPal,2026-06-25
ORD-112774,CUST-5800,MCH-138,Health & Personal Care,1,30.71,30.71,Processing,Apple Pay,2026-06-20
ORD-112775,CUST-9913,MCH-536,Home & Kitchen,1,11.74,16.73,Delivered,Stripe,2026-04-27
ORD-112776,CUST-2401,MCH-178,Electronics,3,124.75,379.24,Delivered,Credit Card,2026-04-05
ORD-112777,CUST-1445,MCH-366,Apparel & Fashion,2,23.68,47.36,Delivered,Stripe,2026-07-17
ORD-112778,CUST-5522,MCH-196,Home & Kitchen,2,38.53,77.06,Delivered,Stripe,2026-07-03
ORD-112779,CUST-4767,MCH-303,Health & Personal Care,1,52.76,52.76,Delivered,UPI / NetBanking,2026-07-21
ORD-112780,CUST-3551,MCH-499,Apparel & Fashion,2,19,42.99,Delivered,PayPal,2026-06-07
ORD-112781,CUST-6646,MCH-505,Electronics,1,35.64,40.63,Delivered,Credit Card,2026-06-12
ORD-112782,CUST-4888,MCH-308,Apparel & Fashion,2,68.5,146.99,Delivered,Stripe,2026-06-14
ORD-112783,CUST-5816,MCH-285,Electronics,1,9.46,14.45,Delivered,PayPal,2026-06-30
ORD-112784,CUST-3731,MCH-787,Apparel & Fashion,2,47.2,94.4,Delivered,Stripe,2026-07-17
ORD-112785,CUST-8699,MCH-658,Health & Personal Care,2,24.78,54.55,Delivered,Stripe,2026-07-27
ORD-112786,CUST-3629,MCH-758,Electronics,2,27.77,55.54,Shipped,UPI / NetBanking,2026-08-12
ORD-112787,CUST-8687,MCH-218,Home & Kitchen,2,29.48,68.95,Delivered,UPI / NetBanking,2026-05-20
ORD-112788,CUST-2057,MCH-419,Home & Kitchen,1,51.94,51.94,Delivered,UPI / NetBanking,2026-07-19
ORD-112789,CUST-7834,MCH-677,Books & Media,1,27.32,27.32,Shipped,Credit Card,2026-08-26
ORD-112790,CUST-9949,MCH-610,Health & Personal Care,3,24.21,72.63,Delivered,Credit Card,2026-03-31
ORD-112791,CUST-2795,MCH-115,Home & Kitchen,1,28.48,28.48,Delivered,Credit Card,2026-06-20
ORD-112792,CUST-5849,MCH-504,Electronics,3,10.49,41.46,Delivered,UPI / NetBanking,2026-04-26
ORD-112793,CUST-9215,MCH-122,Apparel & Fashion,2,98.39,196.78,Delivered,Apple Pay,2026-04-23
ORD-112794,CUST-5150,MCH-570,Health & Personal Care,1,35.1,40.09,Delivered,PayPal,2026-09-11
ORD-112795,CUST-7947,MCH-183,Books & Media,2,11.39,27.77,Processing,Stripe,2026-09-11
ORD-112796,CUST-7470,MCH-450,Home & Kitchen,1,20.48,30.47,Delivered,Stripe,2026-05-11
ORD-112797,CUST-8179,MCH-140,Electronics,1,108.44,108.44,Delivered,Stripe,2026-06-09
ORD-112798,CUST-4712,MCH-730,Health & Personal Care,2,14.54,39.07,Delivered,Stripe,2026-08-06
ORD-112799,CUST-6458,MCH-667,Electronics,3,31.63,99.88,Delivered,UPI / NetBanking,2026-08-29
ORD-112800,CUST-6315,MCH-305,Home & Kitchen,2,15.52,31.04,Delivered,UPI / NetBanking,2026-07-18
ORD-112801,CUST-6381,MCH-489,Electronics,3,44.87,134.61,Delivered,Stripe,2026-08-21
ORD-112802,CUST-4174,MCH-136,Health & Personal Care,2,22.16,54.31,Delivered,UPI / NetBanking,2026-07-29
ORD-112803,CUST-7387,MCH-463,Apparel & Fashion,3,34.39,108.16,Delivered,UPI / NetBanking,2026-07-09
ORD-112804,CUST-9973,MCH-765,Electronics,1,67.14,72.13,Processing,Credit Card,2026-09-13
ORD-112805,CUST-7767,MCH-547,Health & Personal Care,2,11.39,32.77,Delivered,Stripe,2026-05-03
ORD-112806,CUST-1566,MCH-356,Electronics,4,43.65,174.6,Delivered,Credit Card,2026-07-17
ORD-112807,CUST-5622,MCH-698,Home & Kitchen,3,33.88,111.63,Shipped,PayPal,2026-04-26
ORD-112808,CUST-5132,MCH-614,Apparel & Fashion,3,49.17,147.51,Delivered,Credit Card,2026-05-29
ORD-112809,CUST-9830,MCH-768,Electronics,2,23.93,47.86,Delivered,Credit Card,2026-09-05
ORD-112810,CUST-7995,MCH-121,Electronics,1,41.92,41.92,Delivered,PayPal,2026-04-21
ORD-112811,CUST-5167,MCH-625,Apparel & Fashion,2,14.46,28.92,Processing,Stripe,2026-04-15
ORD-112812,CUST-3670,MCH-668,Apparel & Fashion,4,9.35,37.4,Delivered,Stripe,2026-06-02
ORD-112813,CUST-9296,MCH-290,Electronics,2,82.82,175.63,Delivered,Stripe,2026-09-21
ORD-112814,CUST-2682,MCH-687,Electronics,1,69.99,79.98,Delivered,Apple Pay,2026-08-15
ORD-112815,CUST-9490,MCH-784,Apparel & Fashion,3,17.2,56.59,Processing,UPI / NetBanking,2026-09-05
ORD-112816,CUST-1770,MCH-259,Books & Media,1,47.96,57.95,Delivered,Stripe,2026-07-17
ORD-112817,CUST-4854,MCH-231,Apparel & Fashion,2,24.6,54.19,Delivered,PayPal,2026-05-25
ORD-112818,CUST-4118,MCH-476,Electronics,1,99.53,99.53,Delivered,Stripe,2026-07-08
ORD-112819,CUST-3132,MCH-137,Electronics,1,20.36,25.35,Delivered,Credit Card,2026-06-28
ORD-112820,CUST-8225,MCH-761,Home & Kitchen,1,22.48,22.48,Processing,Credit Card,2026-05-29
ORD-112821,CUST-1990,MCH-394,Apparel & Fashion,2,59.13,118.26,Delivered,Apple Pay,2026-07-17
ORD-112822,CUST-1710,MCH-472,Health & Personal Care,3,61.76,195.27,Delivered,Apple Pay,2026-07-06
